,GEOID,pop_tot,state,county,tract,block group
1126,1500000US360470910003,1246.0,36,047,091000,3
1127,1500000US360470912001,1102.0,36,047,091200,1
1128,1500000US360470912002,1346.0,36,047,091200,2
1129,1500000US360470916001,1272.0,36,047,091600,1
1130,1500000US360470916002,722.0,36,047,091600,2
1131,1500000US360470916004,710.0,36,047,091600,4
1132,1500000US360470918001,1258.0,36,047,091800,1
1133,1500000US360470920001,497.0,36,047,092000,1
1134,1500000US360470920002,1183.0,36,047,092000,2
1135,1500000US360470920003,547.0,36,047,092000,3
1136,1500000US360470920004,0.0,36,047,092000,4
1137,1500000US360470922001,931.0,36,047,092200,1
1138,1500000US360470922002,1459.0,36,047,092200,2
1139,1500000US360470924001,933.0,36,047,092400,1
1140,1500000US360470924002,683.0,36,047,092400,2
1141,1500000US360470924003,560.0,36,047,092400,3
1142,1500000US360470928001,1097.0,36,047,092800,1
1143,1500000US360470928002,1667.0,36,047,092800,2
1144,1500000US360470928003,0.0,36,047,092800,3
1145,1500000US360470930001,1244.0,36,047,093000,1
1146,1500000US360470930002,1863.0,36,047,093000,2
1147,1500000US360470932001,1037.0,36,047,093200,1
1148,1500000US360470934001,1093.0,36,047,093400,1
1149,1500000US360470036003,999.0,36,047,003600,3
1150,1500000US360470038000,0.0,36,047,003800,0
1151,1500000US360470038001,1335.0,36,047,003800,1
1152,1500000US360470039002,502.0,36,047,003900,2
1153,1500000US360470041001,1724.0,36,047,004100,1
1154,1500000US360470041002,1085.0,36,047,004100,2
1155,1500000US360470043001,14.0,36,047,004300,1
1156,1500000US360470043002,1380.0,36,047,004300,2
1157,1500000US360470043004,1663.0,36,047,004300,4
1158,1500000US360470044000,0.0,36,047,004400,0
1159,1500000US360470044001,1301.0,36,047,004400,1
1160,1500000US360470044002,1027.0,36,047,004400,2
1161,1500000US360470045001,1479.0,36,047,004500,1
1162,1500000US360470045002,727.0,36,047,004500,2
1163,1500000US360470045003,747.0,36,047,004500,3
1164,1500000US360470045004,621.0,36,047,004500,4
1165,1500000US360470046000,0.0,36,047,004600,0
1166,1500000US360470046001,1282.0,36,047,004600,1
1167,1500000US360470047001,1841.0,36,047,004700,1
1168,1500000US360470049001,1139.0,36,047,004900,1
1169,1500000US360470049002,1062.0,36,047,004900,2
1170,1500000US360470049003,459.0,36,047,004900,3
1171,1500000US360470050000,0.0,36,047,005000,0
1172,1500000US360470050001,744.0,36,047,005000,1
1173,1500000US360470050002,771.0,36,047,005000,2
1174,1500000US360470051001,519.0,36,047,005100,1
1175,1500000US360470051002,1550.0,36,047,005100,2
1176,1500000US360470052010,0.0,36,047,005201,0
1177,1500000US360470052011,1603.0,36,047,005201,1
1178,1500000US360470052021,1100.0,36,047,005202,1
1179,1500000US360470052022,1401.0,36,047,005202,2
1180,1500000US360470053011,1385.0,36,047,005301,1
1181,1500000US360470053012,838.0,36,047,005301,2
1182,1500000US360470053021,17.0,36,047,005302,1
1183,1500000US360470053022,0.0,36,047,005302,2
1184,1500000US360470053031,0.0,36,047,005303,1
1185,1500000US360470054002,558.0,36,047,005400,2
1186,1500000US360470056010,0.0,36,047,005601,0
1187,1500000US360470056011,1227.0,36,047,005601,1
1188,1500000US360470056020,0.0,36,047,005602,0
1189,1500000US360470056021,1787.0,36,047,005602,1
1190,1500000US360470058002,1273.0,36,047,005800,2
1191,1500000US360470381003,443.0,36,047,038100,3
1192,1500000US360470381004,1107.0,36,047,038100,4
1193,1500000US360470382001,537.0,36,047,038200,1
1194,1500000US360470382002,2982.0,36,047,038200,2
1195,1500000US360470382003,2195.0,36,047,038200,3
1196,1500000US360470383001,1399.0,36,047,038300,1
1197,1500000US360470383002,1398.0,36,047,038300,2
1198,1500000US360470383003,862.0,36,047,038300,3
1199,1500000US360470383004,1078.0,36,047,038300,4
1200,1500000US360470385001,1173.0,36,047,038500,1
1201,1500000US360470385002,1192.0,36,047,038500,2
1202,1500000US360470385003,1099.0,36,047,038500,3
1203,1500000US360470385004,860.0,36,047,038500,4
1204,1500000US360470386002,1693.0,36,047,038600,2
1205,1500000US360470387001,1077.0,36,047,038700,1
1206,1500000US360470387003,700.0,36,047,038700,3
1207,1500000US360470387004,1285.0,36,047,038700,4
1208,1500000US360470388002,1060.0,36,047,038800,2
1209,1500000US360470388003,460.0,36,047,038800,3
1210,1500000US360470389001,1425.0,36,047,038900,1
1211,1500000US360470389003,679.0,36,047,038900,3
1212,1500000US360470390001,1379.0,36,047,039000,1
1213,1500000US360470391002,1257.0,36,047,039100,2
1214,1500000US360470392002,1870.0,36,047,039200,2
1215,1500000US360470393001,719.0,36,047,039300,1
1216,1500000US360470393003,1672.0,36,047,039300,3
1217,1500000US360470394001,654.0,36,047,039400,1
1218,1500000US360470394003,798.0,36,047,039400,3
1219,1500000US360470395001,1193.0,36,047,039500,1
1220,1500000US360470395003,1142.0,36,047,039500,3
1221,1500000US360470396001,542.0,36,047,039600,1
1222,1500000US360470397001,990.0,36,047,039700,1
1223,1500000US360470397002,1053.0,36,047,039700,2
1224,1500000US360470398001,1993.0,36,047,039800,1
1225,1500000US360470399001,1513.0,36,047,039900,1
1226,1500000US360470399002,1510.0,36,047,039900,2
1227,1500000US360470400001,1114.0,36,047,040000,1
1228,1500000US360470400002,539.0,36,047,040000,2
1229,1500000US360470401001,1022.0,36,047,040100,1
1230,1500000US360470401002,865.0,36,047,040100,2
1231,1500000US360470402001,0.0,36,047,040200,1
1232,1500000US360470402002,1049.0,36,047,040200,2
1233,1500000US360470934002,1402.0,36,047,093400,2
1234,1500000US360470936002,725.0,36,047,093600,2
1235,1500000US360470938001,1111.0,36,047,093800,1
1236,1500000US360470944011,1115.0,36,047,094401,1
1237,1500000US360470944013,873.0,36,047,094401,3
1238,1500000US360470944014,433.0,36,047,094401,4
1239,1500000US360470946001,599.0,36,047,094600,1
1240,1500000US360470950001,1319.0,36,047,095000,1
1241,1500000US360470950002,1123.0,36,047,095000,2
1242,1500000US360470954002,1571.0,36,047,095400,2
1243,1500000US360470954003,1251.0,36,047,095400,3
1244,1500000US360470956002,2364.0,36,047,095600,2
1245,1500000US360470958001,1278.0,36,047,095800,1
1246,1500000US360470960001,0.0,36,047,096000,1
1247,1500000US360470962001,1833.0,36,047,096200,1
1248,1500000US360470964002,970.0,36,047,096400,2
1249,1500000US360470966001,1609.0,36,047,096600,1
1250,1500000US360470968001,711.0,36,047,096800,1
1251,1500000US360470968002,838.0,36,047,096800,2
1252,1500000US360470970002,1339.0,36,047,097000,2
1253,1500000US360470974002,1016.0,36,047,097400,2
1254,1500000US360470982001,2924.0,36,047,098200,1
1255,1500000US360470984001,2163.0,36,047,098400,1
1256,1500000US360470986001,1365.0,36,047,098600,1
1257,1500000US360470988001,1655.0,36,047,098800,1
1258,1500000US360470988002,1673.0,36,047,098800,2
1259,1500000US360470992001,2266.0,36,047,099200,1
1260,1500000US360470994001,1996.0,36,047,099400,1
1261,1500000US360470996002,2085.0,36,047,099600,2
1262,1500000US360470998001,1927.0,36,047,099800,1
1263,1500000US360470998002,1697.0,36,047,099800,2
1264,1500000US360471004001,2642.0,36,047,100400,1
1265,1500000US360471006001,1078.0,36,047,100600,1
1266,1500000US360471006002,1659.0,36,047,100600,2
1267,1500000US360471008001,1123.0,36,047,100800,1
1268,1500000US360471008002,968.0,36,047,100800,2
1269,1500000US360471010001,1267.0,36,047,101000,1
1270,1500000US360471010002,1109.0,36,047,101000,2
1271,1500000US360471012001,1493.0,36,047,101200,1
1272,1500000US360471012002,768.0,36,047,101200,2
1273,1500000US360471014001,1141.0,36,047,101400,1
1274,1500000US360471014002,1002.0,36,047,101400,2
1275,1500000US360470058003,657.0,36,047,005800,3
1276,1500000US360470059002,393.0,36,047,005900,2
1277,1500000US360470060001,1599.0,36,047,006000,1
1278,1500000US360470060003,835.0,36,047,006000,3
1279,1500000US360470062001,1460.0,36,047,006200,1
1280,1500000US360470062003,394.0,36,047,006200,3
1281,1500000US360470063001,880.0,36,047,006300,1
1282,1500000US360470064001,763.0,36,047,006400,1
1283,1500000US360470064003,1375.0,36,047,006400,3
1284,1500000US360470065001,1012.0,36,047,006500,1
1285,1500000US360470065003,530.0,36,047,006500,3
1286,1500000US360470065004,1052.0,36,047,006500,4
1287,1500000US360470065005,545.0,36,047,006500,5
1288,1500000US360470065006,1722.0,36,047,006500,6
1289,1500000US360470065007,278.0,36,047,006500,7
1290,1500000US360470066001,878.0,36,047,006600,1
1291,1500000US360470066002,865.0,36,047,006600,2
1292,1500000US360470066003,1882.0,36,047,006600,3
1293,1500000US360470067001,528.0,36,047,006700,1
1294,1500000US360470067002,1047.0,36,047,006700,2
1295,1500000US360470067003,897.0,36,047,006700,3
1296,1500000US360470067004,557.0,36,047,006700,4
1297,1500000US360470067005,951.0,36,047,006700,5
1298,1500000US360470068001,1261.0,36,047,006800,1
1299,1500000US360470068002,1715.0,36,047,006800,2
1300,1500000US360470068003,676.0,36,047,006800,3
1301,1500000US360470068004,907.0,36,047,006800,4
1302,1500000US360470069011,798.0,36,047,006901,1
1303,1500000US360470069021,943.0,36,047,006902,1
1304,1500000US360470069022,1239.0,36,047,006902,2
1305,1500000US360470070002,980.0,36,047,007000,2
1306,1500000US360470071001,1003.0,36,047,007100,1
1307,1500000US360470071003,995.0,36,047,007100,3
1308,1500000US360470074001,1314.0,36,047,007400,1
1309,1500000US360470074002,1903.0,36,047,007400,2
1310,1500000US360470074004,1643.0,36,047,007400,4
1311,1500000US360470075001,1168.0,36,047,007500,1
1312,1500000US360470075003,999.0,36,047,007500,3
1313,1500000US360470075004,774.0,36,047,007500,4
1314,1500000US360470076001,2145.0,36,047,007600,1
1315,1500000US360470076002,1306.0,36,047,007600,2
1316,1500000US360470077001,1630.0,36,047,007700,1
1317,1500000US360470402003,803.0,36,047,040200,3
1318,1500000US360470402004,992.0,36,047,040200,4
1319,1500000US360470403001,1083.0,36,047,040300,1
1320,1500000US360470403002,1477.0,36,047,040300,2
1321,1500000US360470403003,1137.0,36,047,040300,3
1322,1500000US360470404001,1142.0,36,047,040400,1
1323,1500000US360470404002,1213.0,36,047,040400,2
1324,1500000US360470405001,922.0,36,047,040500,1
1325,1500000US360470405002,590.0,36,047,040500,2
1326,1500000US360470406001,1413.0,36,047,040600,1
1327,1500000US360470406002,1219.0,36,047,040600,2
1328,1500000US360470406003,1010.0,36,047,040600,3
1329,1500000US360470407001,0.0,36,047,040700,1
1330,1500000US360470408001,1089.0,36,047,040800,1
1331,1500000US360470408002,1099.0,36,047,040800,2
1332,1500000US360470409001,1305.0,36,047,040900,1
1333,1500000US360470409002,1052.0,36,047,040900,2
1334,1500000US360470410001,1213.0,36,047,041000,1
1335,1500000US360470411001,1149.0,36,047,041100,1
1336,1500000US360470411002,806.0,36,047,041100,2
1337,1500000US360470412001,1664.0,36,047,041200,1
1338,1500000US360470412002,1740.0,36,047,041200,2
1339,1500000US360470413003,1444.0,36,047,041300,3
1340,1500000US360470414012,608.0,36,047,041401,2
1341,1500000US360470414021,1008.0,36,047,041402,1
1342,1500000US360470415001,1681.0,36,047,041500,1
1343,1500000US360470415002,1582.0,36,047,041500,2
1344,1500000US360470416001,1287.0,36,047,041600,1
1345,1500000US360470416002,1056.0,36,047,041600,2
1346,1500000US360470417002,1017.0,36,047,041700,2
1347,1500000US360470417003,1088.0,36,047,041700,3
1348,1500000US360470418001,786.0,36,047,041800,1
1349,1500000US360470418002,2073.0,36,047,041800,2
1350,1500000US360470419002,1044.0,36,047,041900,2
1351,1500000US360470420001,627.0,36,047,042000,1
1352,1500000US360470420002,1303.0,36,047,042000,2
1353,1500000US360470421002,948.0,36,047,042100,2
1354,1500000US360470421003,1409.0,36,047,042100,3
1355,1500000US360470422001,1060.0,36,047,042200,1
1356,1500000US360470422002,1843.0,36,047,042200,2
1357,1500000US360470423001,1329.0,36,047,042300,1
1358,1500000US360470423002,1768.0,36,047,042300,2
1359,1500000US360471016001,1599.0,36,047,101600,1
1360,1500000US360471018001,2228.0,36,047,101800,1
1361,1500000US360471020001,2285.0,36,047,102000,1
1362,1500000US360471024001,2323.0,36,047,102400,1
1363,1500000US360471026001,3001.0,36,047,102600,1
1364,1500000US360471028020,0.0,36,047,102802,0
1365,1500000US360471028021,0.0,36,047,102802,1
1366,1500000US360471034012,1745.0,36,047,103401,2
1367,1500000US360471034020,0.0,36,047,103402,0
1368,1500000US360471058011,1616.0,36,047,105801,1
1369,1500000US360471058012,2646.0,36,047,105801,2
1370,1500000US360471058041,333.0,36,047,105804,1
1371,1500000US360471058042,944.0,36,047,105804,2
1372,1500000US360471058044,2790.0,36,047,105804,4
1373,1500000US360471070011,2613.0,36,047,107001,1
1374,1500000US360471070021,0.0,36,047,107002,1
1375,1500000US360471070031,0.0,36,047,107003,1
1376,1500000US360471078002,1395.0,36,047,107800,2
1377,1500000US360471078003,1109.0,36,047,107800,3
1378,1500000US360471098001,0.0,36,047,109800,1
1379,1500000US360471098003,0.0,36,047,109800,3
1380,1500000US360471098004,0.0,36,047,109800,4
1381,1500000US360471104001,756.0,36,047,110400,1
1382,1500000US360471104002,1319.0,36,047,110400,2
1383,1500000US360471104004,1048.0,36,047,110400,4
1384,1500000US360471106001,2179.0,36,047,110600,1
1385,1500000US360471110001,1722.0,36,047,111000,1
1386,1500000US360471110002,1169.0,36,047,111000,2
1387,1500000US360471116002,651.0,36,047,111600,2
1388,1500000US360471118001,2308.0,36,047,111800,1
1389,1500000US360471120001,1028.0,36,047,112000,1
1390,1500000US360471120002,2214.0,36,047,112000,2
1391,1500000US360471122002,1078.0,36,047,112200,2
1392,1500000US360471124001,660.0,36,047,112400,1
1393,1500000US360471124002,1421.0,36,047,112400,2
1394,1500000US360471124003,1212.0,36,047,112400,3
1395,1500000US360471126001,1818.0,36,047,112600,1
1396,1500000US360471126002,872.0,36,047,112600,2
1397,1500000US360471126003,779.0,36,047,112600,3
1398,1500000US360471128001,805.0,36,047,112800,1
1399,1500000US360471128002,1407.0,36,047,112800,2
1400,1500000US360471128003,1370.0,36,047,112800,3
1401,1500000US360470077002,1104.0,36,047,007700,2
1402,1500000US360470077004,1114.0,36,047,007700,4
1403,1500000US360470078001,1585.0,36,047,007800,1
1404,1500000US360470078003,1093.0,36,047,007800,3
1405,1500000US360470080001,1909.0,36,047,008000,1
1406,1500000US360470082001,1107.0,36,047,008200,1
1407,1500000US360470082002,1453.0,36,047,008200,2
1408,1500000US360470084001,853.0,36,047,008400,1
1409,1500000US360470084002,1762.0,36,047,008400,2
1410,1500000US360470085001,3003.0,36,047,008500,1
1411,1500000US360470085002,2143.0,36,047,008500,2
1412,1500000US360470086001,0.0,36,047,008600,1
1413,1500000US360470088001,1158.0,36,047,008800,1
1414,1500000US360470090011,1436.0,36,047,009001,1
1415,1500000US360470090021,1334.0,36,047,009002,1
1416,1500000US360470092011,677.0,36,047,009201,1
1417,1500000US360470092012,1336.0,36,047,009201,2
1418,1500000US360470092021,2249.0,36,047,009202,1
1419,1500000US360470092022,1204.0,36,047,009202,2
1420,1500000US360470094011,1118.0,36,047,009401,1
1421,1500000US360470094012,1175.0,36,047,009401,2
1422,1500000US360470094021,1033.0,36,047,009402,1
1423,1500000US360470094022,1713.0,36,047,009402,2
1424,1500000US360470096001,1295.0,36,047,009600,1
1425,1500000US360470096002,1685.0,36,047,009600,2
1426,1500000US360470096003,1179.0,36,047,009600,3
1427,1500000US360470096004,1699.0,36,047,009600,4
1428,1500000US360470098001,1781.0,36,047,009800,1
1429,1500000US360470098003,1407.0,36,047,009800,3
1430,1500000US360470098004,1083.0,36,047,009800,4
1431,1500000US360470100002,1624.0,36,047,010000,2
1432,1500000US360470100003,2161.0,36,047,010000,3
1433,1500000US360470101001,950.0,36,047,010100,1
1434,1500000US360470101002,1450.0,36,047,010100,2
1435,1500000US360470102001,1984.0,36,047,010200,1
1436,1500000US360470102002,1705.0,36,047,010200,2
1437,1500000US360470104011,1141.0,36,047,010401,1
1438,1500000US360470104021,656.0,36,047,010402,1
1439,1500000US360470104022,1600.0,36,047,010402,2
1440,1500000US360470106012,1315.0,36,047,010601,2
1441,1500000US360470106021,1166.0,36,047,010602,1
1442,1500000US360470108011,954.0,36,047,010801,1
1443,1500000US360470424001,798.0,36,047,042400,1
1444,1500000US360470424002,1425.0,36,047,042400,2
1445,1500000US360470424003,1119.0,36,047,042400,3
1446,1500000US360470425001,1483.0,36,047,042500,1
1447,1500000US360470425002,835.0,36,047,042500,2
1448,1500000US360470425003,1003.0,36,047,042500,3
1449,1500000US360470426001,1497.0,36,047,042600,1
1450,1500000US360470426002,1477.0,36,047,042600,2
1451,1500000US360470426003,1155.0,36,047,042600,3
1452,1500000US360470427001,1664.0,36,047,042700,1
1453,1500000US360470427002,1166.0,36,047,042700,2
1454,1500000US360470427003,1019.0,36,047,042700,3
1455,1500000US360470427004,881.0,36,047,042700,4
1456,1500000US360470428001,1579.0,36,047,042800,1
1457,1500000US360470428002,1250.0,36,047,042800,2
1458,1500000US360470428003,960.0,36,047,042800,3
1459,1500000US360470429001,1305.0,36,047,042900,1
1460,1500000US360470429003,967.0,36,047,042900,3
1461,1500000US360470429004,1604.0,36,047,042900,4
1462,1500000US360470430002,858.0,36,047,043000,2
1463,1500000US360470430003,1519.0,36,047,043000,3
1464,1500000US360470431002,762.0,36,047,043100,2
1465,1500000US360470431003,1050.0,36,047,043100,3
1466,1500000US360470432001,1080.0,36,047,043200,1
1467,1500000US360470432003,1255.0,36,047,043200,3
1468,1500000US360470433001,1214.0,36,047,043300,1
1469,1500000US360470434001,1250.0,36,047,043400,1
1470,1500000US360470434003,1173.0,36,047,043400,3
1471,1500000US360470435001,1497.0,36,047,043500,1
1472,1500000US360470435003,1257.0,36,047,043500,3
1473,1500000US360470436001,1534.0,36,047,043600,1
1474,1500000US360470436003,2329.0,36,047,043600,3
1475,1500000US360470437001,1283.0,36,047,043700,1
1476,1500000US360470437003,1317.0,36,047,043700,3
1477,1500000US360470437004,1407.0,36,047,043700,4
1478,1500000US360470438002,1356.0,36,047,043800,2
1479,1500000US360470439001,1402.0,36,047,043900,1
1480,1500000US360470439003,687.0,36,047,043900,3
1481,1500000US360470440002,763.0,36,047,044000,2
1482,1500000US360470440003,1205.0,36,047,044000,3
1483,1500000US360470441002,1337.0,36,047,044100,2
1484,1500000US360470441003,2390.0,36,047,044100,3
1485,1500000US360471130001,575.0,36,047,113000,1
1486,1500000US360471130002,1237.0,36,047,113000,2
1487,1500000US360471130003,1011.0,36,047,113000,3
1488,1500000US360471130004,983.0,36,047,113000,4
1489,1500000US360471132001,1289.0,36,047,113200,1
1490,1500000US360471132002,588.0,36,047,113200,2
1491,1500000US360471134001,939.0,36,047,113400,1
1492,1500000US360471134002,687.0,36,047,113400,2
1493,1500000US360471142011,844.0,36,047,114201,1
1494,1500000US360471142021,1971.0,36,047,114202,1
1495,1500000US360471142022,1081.0,36,047,114202,2
1496,1500000US360471144002,1070.0,36,047,114400,2
1497,1500000US360471144003,550.0,36,047,114400,3
1498,1500000US360471146001,1383.0,36,047,114600,1
1499,1500000US360471146002,1473.0,36,047,114600,2
1500,1500000US360471150002,729.0,36,047,115000,2
1501,1500000US360471150003,851.0,36,047,115000,3
1502,1500000US360471152002,1485.0,36,047,115200,2
1503,1500000US360471152003,546.0,36,047,115200,3
1504,1500000US360471156002,971.0,36,047,115600,2
1505,1500000US360471156003,1047.0,36,047,115600,3
1506,1500000US360471158001,989.0,36,047,115800,1
1507,1500000US360471158002,699.0,36,047,115800,2
1508,1500000US360471160001,1326.0,36,047,116000,1
1509,1500000US360471160002,637.0,36,047,116000,2
1510,1500000US360471162001,408.0,36,047,116200,1
1511,1500000US360471162002,1255.0,36,047,116200,2
1512,1500000US360471164001,1191.0,36,047,116400,1
1513,1500000US360471164003,1267.0,36,047,116400,3
1514,1500000US360471166001,988.0,36,047,116600,1
1515,1500000US360471166003,912.0,36,047,116600,3
1516,1500000US360471168001,1410.0,36,047,116800,1
1517,1500000US360471170001,1204.0,36,047,117000,1
1518,1500000US360471170002,854.0,36,047,117000,2
1519,1500000US360471172012,911.0,36,047,117201,2
1520,1500000US360471172021,1318.0,36,047,117202,1
1521,1500000US360471172022,2673.0,36,047,117202,2
1522,1500000US360471174001,1714.0,36,047,117400,1
1523,1500000US360471174002,2200.0,36,047,117400,2
1524,1500000US360471176011,970.0,36,047,117601,1
1525,1500000US360471176012,2375.0,36,047,117601,2
1526,1500000US360471176021,1373.0,36,047,117602,1
1527,1500000US360470108012,1003.0,36,047,010801,2
1528,1500000US360470108022,1010.0,36,047,010802,2
1529,1500000US360470110001,1043.0,36,047,011000,1
1530,1500000US360470112001,2357.0,36,047,011200,1
1531,1500000US360470112002,906.0,36,047,011200,2
1532,1500000US360470112004,1327.0,36,047,011200,4
1533,1500000US360470114001,2099.0,36,047,011400,1
1534,1500000US360470114003,512.0,36,047,011400,3
1535,1500000US360470116001,1176.0,36,047,011600,1
1536,1500000US360470116003,761.0,36,047,011600,3
1537,1500000US360470117001,904.0,36,047,011700,1
1538,1500000US360470117003,1115.0,36,047,011700,3
1539,1500000US360470118002,772.0,36,047,011800,2
1540,1500000US360470118003,1179.0,36,047,011800,3
1541,1500000US360470119012,906.0,36,047,011901,2
1542,1500000US360470119021,0.0,36,047,011902,1
1543,1500000US360470121001,1078.0,36,047,012100,1
1544,1500000US360470121002,890.0,36,047,012100,2
1545,1500000US360470122001,1698.0,36,047,012200,1
1546,1500000US360470122002,2316.0,36,047,012200,2
1547,1500000US360470122003,0.0,36,047,012200,3
1548,1500000US360470122004,1130.0,36,047,012200,4
1549,1500000US360470126001,1236.0,36,047,012600,1
1550,1500000US360470126002,1080.0,36,047,012600,2
1551,1500000US360470126003,483.0,36,047,012600,3
1552,1500000US360470127001,1611.0,36,047,012700,1
1553,1500000US360470127002,1068.0,36,047,012700,2
1554,1500000US360470127003,1387.0,36,047,012700,3
1555,1500000US360470128011,2279.0,36,047,012801,1
1556,1500000US360470129011,0.0,36,047,012901,1
1557,1500000US360470129012,1105.0,36,047,012901,2
1558,1500000US360470129014,553.0,36,047,012901,4
1559,1500000US360470129022,1778.0,36,047,012902,2
1560,1500000US360470130003,689.0,36,047,013000,3
1561,1500000US360470130004,1097.0,36,047,013000,4
1562,1500000US360470131002,934.0,36,047,013100,2
1563,1500000US360470131003,1059.0,36,047,013100,3
1564,1500000US360470132001,1015.0,36,047,013200,1
1565,1500000US360470132002,1284.0,36,047,013200,2
1566,1500000US360470133002,1111.0,36,047,013300,2
1567,1500000US360470133003,1542.0,36,047,013300,3
1568,1500000US360470134001,1518.0,36,047,013400,1
1569,1500000US360470442002,1358.0,36,047,044200,2
1570,1500000US360470443001,1066.0,36,047,044300,1
1571,1500000US360470443003,1306.0,36,047,044300,3
1572,1500000US360470443004,756.0,36,047,044300,4
1573,1500000US360470444001,1076.0,36,047,044400,1
1574,1500000US360470444002,872.0,36,047,044400,2
1575,1500000US360470444003,1510.0,36,047,044400,3
1576,1500000US360470445001,967.0,36,047,044500,1
1577,1500000US360470445002,2013.0,36,047,044500,2
1578,1500000US360470445003,1413.0,36,047,044500,3
1579,1500000US360470446001,864.0,36,047,044600,1
1580,1500000US360470446002,1120.0,36,047,044600,2
1581,1500000US360470447001,1925.0,36,047,044700,1
1582,1500000US360470447002,618.0,36,047,044700,2
1583,1500000US360470448001,516.0,36,047,044800,1
1584,1500000US360470448002,1277.0,36,047,044800,2
1585,1500000US360470449011,2383.0,36,047,044901,1
1586,1500000US360470449012,483.0,36,047,044901,2
1587,1500000US360470449014,123.0,36,047,044901,4
1588,1500000US360470449021,0.0,36,047,044902,1
1589,1500000US360470450001,648.0,36,047,045000,1
1590,1500000US360470452002,1443.0,36,047,045200,2
1591,1500000US360470453001,1655.0,36,047,045300,1
1592,1500000US360470454001,1146.0,36,047,045400,1
1593,1500000US360470454002,731.0,36,047,045400,2
1594,1500000US360470456002,1217.0,36,047,045600,2
1595,1500000US360470458001,750.0,36,047,045800,1
1596,1500000US360470460001,1086.0,36,047,046000,1
1597,1500000US360470460002,1427.0,36,047,046000,2
1598,1500000US360470462011,1295.0,36,047,046201,1
1599,1500000US360470462012,755.0,36,047,046201,2
1600,1500000US360470462022,1041.0,36,047,046202,2
1601,1500000US360470464001,1229.0,36,047,046400,1
1602,1500000US360470468001,1995.0,36,047,046800,1
1603,1500000US360470470002,1021.0,36,047,047000,2
1604,1500000US360470472001,588.0,36,047,047200,1
1605,1500000US360470472003,1141.0,36,047,047200,3
1606,1500000US360470474001,1367.0,36,047,047400,1
1607,1500000US360470476001,1104.0,36,047,047600,1
1608,1500000US360470476002,541.0,36,047,047600,2
1609,1500000US360470477001,1505.0,36,047,047700,1
1610,1500000US360470477002,2196.0,36,047,047700,2
1611,1500000US360471176022,1320.0,36,047,117602,2
1612,1500000US360471178001,1686.0,36,047,117800,1
1613,1500000US360471180001,0.0,36,047,118000,1
1614,1500000US360471182011,1633.0,36,047,118201,1
1615,1500000US360471182012,1250.0,36,047,118201,2
1616,1500000US360471182021,1743.0,36,047,118202,1
1617,1500000US360471182022,1734.0,36,047,118202,2
1618,1500000US360471184002,1177.0,36,047,118400,2
1619,1500000US360471184003,2248.0,36,047,118400,3
1620,1500000US360471186002,1292.0,36,047,118600,2
1621,1500000US360471188001,1035.0,36,047,118800,1
1622,1500000US360471188003,2496.0,36,047,118800,3
1623,1500000US360471190001,1106.0,36,047,119000,1
1624,1500000US360471192001,1024.0,36,047,119200,1
1625,1500000US360471192002,1322.0,36,047,119200,2
1626,1500000US360471194001,1316.0,36,047,119400,1
1627,1500000US360471194003,1858.0,36,047,119400,3
1628,1500000US360471196001,1450.0,36,047,119600,1
1629,1500000US360471196003,1586.0,36,047,119600,3
1630,1500000US360471196004,874.0,36,047,119600,4
1631,1500000US360471198002,1065.0,36,047,119800,2
1632,1500000US360471198003,999.0,36,047,119800,3
1633,1500000US360471200002,1333.0,36,047,120000,2
1634,1500000US360471202001,1201.0,36,047,120200,1
1635,1500000US360471208011,1639.0,36,047,120801,1
1636,1500000US360471208012,1134.0,36,047,120801,2
1637,1500000US360471208014,808.0,36,047,120801,4
1638,1500000US360471208021,2689.0,36,047,120802,1
1639,1500000US360471208031,2203.0,36,047,120803,1
1640,1500000US360471210001,1878.0,36,047,121000,1
1641,1500000US360471214001,2708.0,36,047,121400,1
1642,1500000US360471214002,1634.0,36,047,121400,2
1643,1500000US360471220002,3571.0,36,047,122000,2
1644,1500000US360471237001,1240.0,36,047,123700,1
1645,1500000US360471237003,2347.0,36,047,123700,3
1646,1500000US360471502001,907.0,36,047,150200,1
1647,1500000US360471502003,736.0,36,047,150200,3
1648,1500000US360471522001,1156.0,36,047,152200,1
1649,1500000US360471522002,1638.0,36,047,152200,2
1650,1500000US360471522003,835.0,36,047,152200,3
1651,1500000US360479901000,0.0,36,047,990100,0
1652,1500000US360470134002,1079.0,36,047,013400,2
1653,1500000US360470135001,1313.0,36,047,013500,1
1654,1500000US360470135002,1538.0,36,047,013500,2
1655,1500000US360470136001,968.0,36,047,013600,1
1656,1500000US360470136002,604.0,36,047,013600,2
1657,1500000US360470136004,809.0,36,047,013600,4
1658,1500000US360470137002,851.0,36,047,013700,2
1659,1500000US360470137003,1225.0,36,047,013700,3
1660,1500000US360470138002,1029.0,36,047,013800,2
1661,1500000US360470138003,985.0,36,047,013800,3
1662,1500000US360470139002,1031.0,36,047,013900,2
1663,1500000US360470139003,937.0,36,047,013900,3
1664,1500000US360470140001,868.0,36,047,014000,1
1665,1500000US360470140002,1076.0,36,047,014000,2
1666,1500000US360470141021,1094.0,36,047,014102,1
1667,1500000US360470141022,769.0,36,047,014102,2
1668,1500000US360470142002,971.0,36,047,014200,2
1669,1500000US360470142003,1015.0,36,047,014200,3
